Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-04-06 00:00:00-04:00,21.61427137628383,22.74788733831326,21.47151971289302,22.61353302001953,3579700,0.0,0.0
2020-04-07 00:00:00-04:00,23.596000527386206,24.58686484928154,23.335689229786027,23.545618057250977,4383300,0.0,0.0
2020-04-08 00:00:00-04:00,23.713555480712053,24.83037655846582,23.503626694655857,24.721214294433594,3181400,0.0,0.0
2020-04-09 00:00:00-04:00,25.191456579392955,26.10674629657461,25.057102272433234,26.031171798706055,5445500,0.0,0.0
2020-04-13 00:00:00-04:00,25.87162631321761,26.022775313947736,24.93954347809804,25.258634567260742,3218900,0.0,0.0
2020-04-14 00:00:00-04:00,25.67009481092518,25.97239281197096,24.452508665346926,24.80518913269043,3253900,0.0,0.0
2020-04-15 00:00:00-04:00,23.814322610111933,24.09982589456038,23.43645014492147,23.520421981811523,4055100,0.0,0.0
2020-04-16 00:00:00-04:00,23.402862630307908,23.444847748403095,22.353218661632322,22.62192726135254,4420900,0.0,0.0
2020-04-17 00:00:00-04:00,23.52042357768036,24.51128779662844,23.36087723692694,24.41891860961914,3782800,0.0,0.0
2020-04-20 00:00:00-04:00,24.05784224163355,25.10748633246948,23.528822324569344,24.578466415405273,3178600,0.0,0.0
2020-04-21 00:00:00-04:00,23.873101685733662,24.7044194821128,23.444846772151163,24.057838439941406,3716200,0.0,0.0
2020-04-22 00:00:00-04:00,24.544872881530345,24.771596351169418,23.948675907623347,24.26776695251465,2313200,0.0,0.0
2020-04-23 00:00:00-04:00,24.54487355515674,25.08229234256489,24.39372457124912,24.51128578186035,2443500,0.0,0.0
2020-04-24 00:00:00-04:00,24.68762984359725,24.97313317770498,24.150212556632038,24.738012313842773,3075200,0.0,0.0
2020-04-27 00:00:00-04:00,24.96473427486435,26.13193957441204,24.77999749440309,25.854833602905273,3588700,0.0,0.0
2020-04-28 00:00:00-04:00,26.383853539022457,26.7197393227698,26.073158188037567,26.308279037475586,3669500,0.0,0.0
2020-04-29 00:00:00-04:00,26.879283311670417,27.576248495549113,26.652561415047757,26.988447189331055,4516300,0.0,0.0
2020-04-30 00:00:00-04:00,26.451030619914242,26.896078681491982,26.182321993686983,26.543399810791016,2726900,0.0,0.0
2020-05-01 00:00:00-04:00,26.241099502552363,26.53500013730687,25.636505146600214,25.94719886779785,4477600,0.0,0.0
2020-05-04 00:00:00-04:00,25.628107603627925,25.913610892129867,25.34260431512598,25.754064559936523,3109600,0.0,0.0
2020-05-05 00:00:00-04:00,26.12353903540193,26.358658254216504,25.31741165218602,25.34260368347168,3344100,0.0,0.0
2020-05-06 00:00:00-04:00,25.61971210977359,25.69528660934225,24.76320218241525,25.09069061279297,3038700,0.0,0.0
2020-05-07 00:00:00-04:00,25.40495833573326,26.084461758997236,25.0227366476073,25.116168975830078,2763500,0.34,0.0
2020-05-08 00:00:00-04:00,25.719234218969323,26.19488669916963,25.438938804914685,26.092960357666016,2618300,0.0,0.0
2020-05-11 00:00:00-04:00,25.79567678664398,25.84663914384028,24.80190191096343,24.810394287109375,2221700,0.0,0.0
2020-05-12 00:00:00-04:00,24.929306602191684,25.00575094184914,23.58728609051988,23.638248443603516,2498300,0.0,0.0
2020-05-13 00:00:00-04:00,23.391927655783714,23.485358360843126,21.94798090416846,22.34718894958496,2770000,0.0,0.0
2020-05-14 00:00:00-04:00,21.752627485226572,23.519338240063075,21.293961398651014,23.391931533813477,3819800,0.0,0.0
2020-05-15 00:00:00-04:00,23.29000427621698,23.459880957878028,22.771881855208473,22.950252532958984,2205200,0.0,0.0
2020-05-18 00:00:00-04:00,23.850594091330954,25.80416775096585,23.850594091330954,25.68525505065918,2856100,0.0,0.0
2020-05-19 00:00:00-04:00,25.42194846705643,25.549355167139066,24.649012650482472,24.81888771057129,2383500,0.0,0.0
2020-05-20 00:00:00-04:00,25.9230803694207,26.746978461859126,25.651279003670453,26.432708740234375,3791500,0.0,0.0
2020-05-21 00:00:00-04:00,26.194884209605775,26.908363672129205,26.008021158016906,26.101451873779297,2854200,0.0,0.0
2020-05-22 00:00:00-04:00,26.237353083729563,26.415723762888426,25.39646690500263,25.64278793334961,2111700,0.0,0.0
2020-05-26 00:00:00-04:00,26.806437425433565,28.4542353912619,26.780957057446585,27.970088958740234,3348000,0.0,0.0
2020-05-27 00:00:00-04:00,29.439521327087164,29.889691853201736,28.445747922616412,29.796262741088867,3103100,0.0,0.0
2020-05-28 00:00:00-04:00,29.99161528627543,29.99161528627543,28.62411267969504,28.89591407775879,3302200,0.0,0.0
2020-05-29 00:00:00-04:00,28.20791167303818,28.793986001792632,27.919122316295837,27.95309829711914,4209400,0.0,0.0
2020-06-01 00:00:00-04:00,28.16544645481383,28.81097396173155,27.83418870520288,28.38628387451172,1559500,0.0,0.0
2020-06-02 00:00:00-04:00,28.87893029276689,29.167719725299705,28.156958331499204,28.411771774291992,1810900,0.0,0.0
2020-06-03 00:00:00-04:00,29.15921811547509,30.339855844030982,28.972353471199124,30.144498825073242,2201100,0.0,0.0
2020-06-04 00:00:00-04:00,30.076553344141438,31.622425079345703,29.668851228935427,31.622425079345703,2386000,0.0,0.0
2020-06-05 00:00:00-04:00,34.323458668503406,34.79911281507699,32.548253666637756,32.79457473754883,3206600,0.0,0.0
2020-06-08 00:00:00-04:00,33.90727098976797,34.56979004138095,33.329695179840144,34.45936965942383,2572600,0.0,0.0
2020-06-09 00:00:00-04:00,33.270217515681736,33.63545122397305,32.548245714712216,33.38913345336914,2842600,0.0,0.0
2020-06-10 00:00:00-04:00,32.921973512528595,33.10034580828242,31.214720819873538,31.22321319580078,3287200,0.0,0.0
2020-06-11 00:00:00-04:00,29.507470735865862,29.76228415787652,28.505201801179275,28.598630905151367,3902800,0.0,0.0
2020-06-12 00:00:00-04:00,29.719817083260388,30.017098881812018,28.53068340879668,29.626384735107422,3695200,0.0,0.0
2020-06-15 00:00:00-04:00,28.360804762092865,30.840996666159953,28.241892050825715,30.66262435913086,2985700,0.0,0.0
2020-06-16 00:00:00-04:00,32.02162784490724,32.22547723805515,30.55220077879935,31.401580810546875,2628000,0.0,0.0
2020-06-17 00:00:00-04:00,31.47802899133399,31.622422059122457,30.475760172130013,30.51822853088379,1974300,0.0,0.0
2020-06-18 00:00:00-04:00,29.906671375808628,31.138273120752313,29.745290329555026,30.68810272216797,2270800,0.0,0.0
2020-06-19 00:00:00-04:00,31.33363726361644,31.33363726361644,29.804753444099006,30.645641326904297,6586900,0.0,0.0
2020-06-22 00:00:00-04:00,30.50973895888125,30.8240120041969,29.94914808794814,30.356853485107422,1745900,0.0,0.0
2020-06-23 00:00:00-04:00,30.908943115233516,31.206228111571427,30.11901931715824,30.13600730895996,1626300,0.0,0.0
2020-06-24 00:00:00-04:00,29.728309335879832,29.728309335879832,28.182437509624368,28.216413497924805,2875700,0.0,0.0
2020-06-25 00:00:00-04:00,27.953104569522722,29.21868259808725,27.953104569522722,29.09127426147461,1668700,0.0,0.0
2020-06-26 00:00:00-04:00,28.496704577128902,28.547668554707993,27.358534998888686,27.42648696899414,2411700,0.0,0.0
2020-06-29 00:00:00-04:00,27.970089142235707,28.462727953942224,27.62184340357359,28.07201385498047,1533500,0.0,0.0
2020-06-30 00:00:00-04:00,28.038035691011505,29.091268441256354,27.868162263018935,28.878923416137695,1592200,0.0,0.0
2020-07-01 00:00:00-04:00,28.819469138487328,28.929889466716617,27.587867256304552,27.647323608398438,1365700,0.0,0.0
2020-07-02 00:00:00-04:00,28.30134378776104,28.717541449402166,27.400999743470194,27.52840805053711,1605900,0.0,0.0
2020-07-06 00:00:00-04:00,28.216406229791506,28.69205698296262,27.570875578876787,27.944604873657227,1263600,0.0,0.0
2020-07-07 00:00:00-04:00,27.502931078442515,27.936113543685266,26.68752526490484,26.789451599121094,1758400,0.0,0.0
2020-07-08 00:00:00-04:00,26.65355021518597,27.19715464996948,26.27982409009852,26.90836524963379,2125100,0.0,0.0
2020-07-09 00:00:00-04:00,26.577108492135338,26.84041591296594,25.583333546349376,25.855134963989258,1783900,0.0,0.0
2020-07-10 00:00:00-04:00,25.795674075013107,27.37551994253867,25.761698093744364,27.358531951904297,1652800,0.0,0.0
2020-07-13 00:00:00-04:00,27.8256919843035,28.25038205466308,26.967819467833507,27.92761993408203,2348200,0.0,0.0
2020-07-14 00:00:00-04:00,27.91062864012524,27.970084983730583,26.899865938642822,27.1971492767334,1944700,0.0,0.0
2020-07-15 00:00:00-04:00,27.800213738238938,28.62411357444581,27.57088069392996,28.479717254638672,1611800,0.0,0.0
2020-07-16 00:00:00-04:00,28.148458559782263,28.99783873715712,27.953101507801435,28.360803604125977,1162400,0.0,0.0
2020-07-17 00:00:00-04:00,28.233399649455716,28.58164540648589,27.570880881350032,27.655820846557617,2325300,0.0,0.0
2020-07-20 00:00:00-04:00,27.468950630394318,27.63033167159058,26.86588995940328,27.1971492767334,2314700,0.0,0.0
2020-07-21 00:00:00-04:00,27.095225600686614,28.7769994755373,26.933842923692737,28.6580867767334,3300900,0.0,0.0
2020-07-22 00:00:00-04:00,28.27586965577511,28.692064169037895,28.02105622559586,28.26737403869629,1909200,0.0,0.0
2020-07-23 00:00:00-04:00,28.3692992740263,29.12524711489913,28.26737131965621,28.89591407775879,1574600,0.0,0.0
2020-07-24 00:00:00-04:00,29.091272031350616,29.295124706277868,28.55616159477889,28.56465721130371,1520100,0.0,0.0
