Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-04-15 00:00:00-04:00,32.19738692967475,32.672040809761114,31.7622847104353,32.187496185302734,1407600,0.0,0.0
2020-04-16 00:00:00-04:00,32.167722084695825,32.4347156295468,31.2975232067198,32.2863883972168,1727300,0.0,0.0
2020-04-17 00:00:00-04:00,33.0280354361979,34.58055050166269,32.96870228072661,34.521217346191406,2188400,0.0,0.0
2020-04-20 00:00:00-04:00,33.62134162134162,34.30365572566043,33.028025336909,33.265350341796875,1831700,0.0,0.0
2020-04-21 00:00:00-04:00,33.07747008017135,33.63123097903137,32.04905159341244,32.07871627807617,1583100,0.0,0.0
2020-04-22 00:00:00-04:00,32.91925470489767,33.03791722500555,32.23693672679695,32.72148132324219,748300,0.0,0.0
2020-04-23 00:00:00-04:00,33.15658528689651,33.8487903522789,32.869817796389995,32.99836730957031,1401200,0.0,0.0
2020-04-24 00:00:00-04:00,33.304896808185546,33.73999504825397,32.968683331519784,33.60155487060547,1269300,0.0,0.0
2020-04-27 00:00:00-04:00,33.68067007575404,34.748639993686204,33.47300601008432,34.57064437866211,1780100,0.0,0.0
2020-04-28 00:00:00-04:00,35.53973764147757,36.785707231361016,35.470517527841075,36.70659637451172,1813400,0.0,0.0
2020-04-29 00:00:00-04:00,37.576806890473385,37.725137900242544,36.03417872328839,36.12317657470703,1839600,0.0,0.0
2020-04-30 00:00:00-04:00,35.70784709157771,36.12316778229912,35.20352479888644,35.95506286621094,2081600,0.0,0.0
2020-05-01 00:00:00-04:00,35.33208560306183,35.66829927924979,34.15533962251104,34.58055114746094,953900,0.0,0.0
2020-05-04 00:00:00-04:00,34.11577787587592,34.36299365758517,33.473015334546496,34.34321594238281,969400,0.0,0.0
2020-05-05 00:00:00-04:00,34.83765394820978,35.3815280141042,34.51133101755879,34.58055114746094,1096700,0.0,0.0
2020-05-06 00:00:00-04:00,34.689316511713635,34.966196949881805,33.49278939203034,33.532344818115234,1049600,0.0,0.0
2020-05-07 00:00:00-04:00,34.00699605798271,35.381514947291016,32.66214184990148,32.84013748168945,2025500,0.0,0.0
2020-05-08 00:00:00-04:00,33.28513195576134,34.11577711465896,33.25546726972644,33.97733688354492,1306500,0.0,0.0
2020-05-11 00:00:00-04:00,33.61146228034442,33.74990252665428,32.592930605524785,32.602821350097656,1533400,0.0,0.0
2020-05-12 00:00:00-04:00,32.72147750149698,33.136798159473436,31.475509869248008,31.55461883544922,1361700,0.0,0.0
2020-05-13 00:00:00-04:00,31.208521173562023,31.475514682610783,29.58678617538167,29.992219924926758,2306600,0.0,0.0
2020-05-14 00:00:00-04:00,29.36923432609893,30.61520015118322,28.390258213936534,30.565757751464844,1642500,0.0,0.0
2020-05-15 00:00:00-04:00,30.229539968170624,31.20851405872527,29.982324231582894,30.990964889526367,1192300,0.0,0.0
2020-05-18 00:00:00-04:00,32.37538012253428,33.29501935125392,32.04905348313906,33.01813888549805,1341200,0.0,0.0
2020-05-19 00:00:00-04:00,32.80058552902791,33.433461049131104,32.26660234937894,32.63248062133789,1195700,0.0,0.0
2020-05-20 00:00:00-04:00,33.24558048492233,33.59168487613283,32.9390353001578,33.166473388671875,1324000,0.0,0.0
2020-05-21 00:00:00-04:00,33.12691047598183,33.68067511357701,32.94891483433385,33.4730110168457,1400000,0.0,0.0
2020-05-22 00:00:00-04:00,33.44334182745002,33.898217840494084,33.44334182745002,33.868553161621094,1034100,0.0,0.0
2020-05-26 00:00:00-04:00,34.99586607929097,36.07372705765341,34.85742584261913,35.875953674316406,1142600,0.0,0.0
2020-05-27 00:00:00-04:00,36.75603541149316,37.27024461733387,36.10338599104397,36.864810943603516,1684200,0.0,0.0
2020-05-28 00:00:00-04:00,37.52735482169553,37.56691025041777,36.13305802304977,36.20227813720703,1146600,0.0,0.0
2020-05-29 00:00:00-04:00,35.7572861232875,36.71648444560447,35.480405688892084,36.51871109008789,1344000,0.0,0.0
2020-06-01 00:00:00-04:00,36.56815161265157,37.69545477747128,36.36049129749274,37.507572174072266,2369100,0.0,0.0
2020-06-02 00:00:00-04:00,37.93279306417082,39.277647623575874,37.87345991400398,39.15898132324219,2925700,0.0,0.0
2020-06-03 00:00:00-04:00,39.55452948792198,40.3851747580569,39.47541861828347,39.940185546875,1881200,0.0,0.0
2020-06-04 00:00:00-04:00,39.64351706830813,40.56315994262695,39.29741653376359,40.56315994262695,1587800,0.0,0.0
2020-06-05 00:00:00-04:00,41.52236094522761,42.51122399084452,41.52236094522761,41.917903900146484,1957600,0.0,0.0
2020-06-08 00:00:00-04:00,42.2936726601703,43.02542919710092,42.21456180633287,42.827659606933594,1286200,0.0,0.0
2020-06-09 00:00:00-04:00,41.92779557952471,41.97723797846725,41.00815262478316,41.067481994628906,962300,0.0,0.0
2020-06-10 00:00:00-04:00,41.02793738245878,41.02793738245878,39.17876041239343,39.22820281982422,1714800,0.0,0.0
2020-06-11 00:00:00-04:00,37.85367571925166,38.19978004434092,36.320938771608134,36.380271911621094,1417900,0.0,0.0
2020-06-12 00:00:00-04:00,37.88335230963787,38.00201484292977,35.579299135954486,36.63738250732422,1332900,0.0,0.0
2020-06-15 00:00:00-04:00,35.332078431983504,37.922898721349554,34.966200137872434,37.636131286621094,1487900,0.0,0.0
2020-06-16 00:00:00-04:00,39.51496350116015,40.048950411984364,38.071224465713534,38.32832717895508,1539400,0.0,0.0
2020-06-17 00:00:00-04:00,38.63488034876803,39.23808743291679,38.308557492948076,38.486549377441406,1575100,0.0,0.0
2020-06-18 00:00:00-04:00,38.07123290695441,38.55577753099877,37.86357254188413,37.93279266357422,765600,0.0,0.0
2020-06-19 00:00:00-04:00,38.67443544101411,38.842540352989644,37.824012593527094,38.27888870239258,2001600,0.0,0.0
2020-06-22 00:00:00-04:00,37.88334249510707,38.89198319731197,37.42846265294278,38.793094635009766,1506600,0.0,0.0
2020-06-23 00:00:00-04:00,39.55451749098149,40.37527553958147,39.02053059952218,39.06997299194336,1410700,0.0,0.0
2020-06-24 00:00:00-04:00,38.54587980080882,38.73376241531495,37.53723907470703,37.53723907470703,1017500,0.0,0.0
2020-06-25 00:00:00-04:00,37.2405820473153,38.54588096225703,37.013144000098066,38.51621627807617,1137000,0.0,0.0
2020-06-26 00:00:00-04:00,38.27889113833954,38.397557430805506,37.606463903219755,38.20967102050781,1706000,0.0,0.0
2020-06-29 00:00:00-04:00,38.61510605172043,38.921654992557556,38.377781003251506,38.684326171875,872900,0.0,0.0
2020-06-30 00:00:00-04:00,38.60511038952262,38.95165384035483,38.3674778967803,38.84273910522461,1176800,0.05,0.0
2020-07-01 00:00:00-04:00,38.99127121345581,39.179394316128665,37.91203072540326,37.9615364074707,950000,0.0,0.0
2020-07-02 00:00:00-04:00,38.813049552424324,39.32791697950728,38.407096897210664,38.486305236816406,1032100,0.0,0.0
2020-07-06 00:00:00-04:00,38.77342970778633,39.08037088509614,38.38728021903416,38.61500930786133,1025000,0.0,0.0
2020-07-07 00:00:00-04:00,38.30807672767974,38.723932731459755,37.91202752750571,38.11005401611328,1930700,0.0,0.0
2020-07-08 00:00:00-04:00,37.99123586138675,38.21896500134901,36.25851069567976,36.98130416870117,1295800,0.0,0.0
2020-07-09 00:00:00-04:00,36.84267352122938,37.12981163771727,35.53570445374491,35.80303955078125,1241100,0.0,0.0
2020-07-10 00:00:00-04:00,35.6248280621153,36.555547625238745,35.6248280621153,36.43673324584961,769500,0.0,0.0
2020-07-13 00:00:00-04:00,36.76348412143089,37.77341597045118,36.4763458573185,36.941707611083984,889500,0.0,0.0
2020-07-14 00:00:00-04:00,36.80307687945415,37.99123191064708,36.67436288571346,37.951629638671875,731600,0.0,0.0
2020-07-15 00:00:00-04:00,38.525903255866204,39.89228176657534,38.3476798076415,39.62494659423828,1318400,0.0,0.0
2020-07-16 00:00:00-04:00,39.67445178321735,40.16951607177962,39.110078796419614,39.63484573364258,768900,0.0,0.0
2020-07-17 00:00:00-04:00,39.803168610176385,40.61507372196611,39.803168610176385,40.13981246948242,1009500,0.0,0.0
2020-07-20 00:00:00-04:00,39.80316822765322,40.35763779503519,39.72395613114685,39.74375915527344,1477100,0.0,0.0
2020-07-21 00:00:00-04:00,40.120016177607546,40.644783190423034,40.080410122327535,40.23883056640625,745000,0.0,0.0
2020-07-22 00:00:00-04:00,39.95168688433711,40.69428332290873,39.95168688433711,40.51605987548828,611300,0.0,0.0
2020-07-23 00:00:00-04:00,40.387351738324945,41.19925699345766,40.357645308084535,40.71409225463867,815300,0.0,0.0
2020-07-24 00:00:00-04:00,40.931911773886455,40.931911773886455,40.13980974027074,40.27842712402344,607200,0.0,0.0
2020-07-27 00:00:00-04:00,40.15962069976623,40.7437967732004,39.67445598371093,40.67448806762695,729600,0.0,0.0
2020-07-28 00:00:00-04:00,40.63486495171385,40.70417362818532,39.55562499046427,39.5754280090332,1006000,0.0,0.0
2020-07-29 00:00:00-04:00,39.7635682324861,40.8428086609106,39.714062553153845,40.743797302246094,870900,0.0,0.0
2020-07-30 00:00:00-04:00,40.18931483765697,40.1992144604812,39.52592679722235,39.72395324707031,640200,0.0,0.0
2020-07-31 00:00:00-04:00,39.5754280090332,39.92197139139058,38.813028790807394,39.5754280090332,884300,0.0,0.0
2020-08-03 00:00:00-04:00,39.892279988995824,41.070531597942804,39.743759196412974,40.793296813964844,804300,0.0,0.0
2020-08-04 00:00:00-04:00,40.704188680940156,41.32797077690294,40.69428527947353,41.12004089355469,826000,0.0,0.0
2020-08-05 00:00:00-04:00,41.41708119845487,42.55572682353556,41.34776872149783,42.35770034790039,1231300,0.0,0.0
2020-08-06 00:00:00-04:00,43.565656540211506,47.159824262350355,42.97158091638854,44.98154067993164,2778700,0.0,0.0
2020-08-07 00:00:00-04:00,45.19936866275144,45.92216203252766,44.446868868847034,45.90235900878906,1656100,0.0,0.0
2020-08-10 00:00:00-04:00,45.91226397825145,47.793509905027825,45.89246095220695,47.72420120239258,1375000,0.0,0.0
2020-08-11 00:00:00-04:00,48.4271901752257,49.9420857402232,48.37768450012242,49.36781311035156,2529100,0.0,0.0
