Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-04-14 00:00:00-04:00,161.7631806906829,166.30977896453348,160.80600210671437,166.2619171142578,52874300,0.0,0.0
2020-04-15 00:00:00-04:00,163.86900827959028,166.13753197612417,161.9929460032736,164.5198974609375,40940800,0.0,0.0
2020-04-16 00:00:00-04:00,166.83629289772387,169.68868206197442,165.49623361258813,169.45895385742188,50479600,0.0,0.0
2020-04-17 00:00:00-04:00,171.81358822458955,172.29217760683073,168.33902463579403,170.95213317871094,52765600,0.0,0.0
2020-04-20 00:00:00-04:00,169.0664676591749,171.0956816998776,167.49669527562645,167.56369018554688,36669600,0.0,0.0
2020-04-21 00:00:00-04:00,166.07051152310385,166.23323015638763,158.99696121305,160.6337432861328,56203700,0.0,0.0
2020-04-22 00:00:00-04:00,164.0508200206366,166.54905645162637,163.5052358787847,166.08961486816406,34620200,0.0,0.0
2020-04-23 00:00:00-04:00,166.6544031792957,167.56372012764132,163.5914339086313,164.07958984375,32790800,0.0,0.0
2020-04-24 00:00:00-04:00,164.6921961079911,167.08514331310639,163.40001338046326,167.07557678222656,34277600,0.0,0.0
2020-04-27 00:00:00-04:00,169.02819727967727,169.3249203646585,165.879085519387,166.5969696044922,33194400,0.0,0.0
2020-04-28 00:00:00-04:00,168.0710206954465,168.1475967515049,162.13651510211812,162.5385284423828,34392700,0.0,0.0
2020-04-29 00:00:00-04:00,165.8024703042758,170.0714784764079,164.51985454711578,169.83218383789062,51286600,0.0,0.0
2020-04-30 00:00:00-04:00,172.29212955248693,172.67499510933854,168.68356252735208,171.5359649658203,53875900,0.0,0.0
2020-05-01 00:00:00-04:00,168.27202178019542,170.99040583781405,166.55866369356815,167.09469604492188,39370500,0.0,0.0
2020-05-04 00:00:00-04:00,167.018090540101,171.3349605450572,166.35763500337288,171.1818084716797,30372900,0.0,0.0
2020-05-05 00:00:00-04:00,172.88561836411026,175.78586876142296,172.19644850678958,173.01962280273438,36839200,0.0,0.0
2020-05-06 00:00:00-04:00,174.28310988132503,176.31232417307075,173.85238236161905,174.72340393066406,32139300,0.0,0.0
2020-05-07 00:00:00-04:00,176.2836061355487,176.64733872911614,174.76169544991922,175.73802185058594,28316000,0.0,0.0
2020-05-08 00:00:00-04:00,177.0589155703363,177.0780632342487,175.5082907173606,176.77175903320312,30877800,0.0,0.0
2020-05-11 00:00:00-04:00,175.30727805996978,179.480577895145,175.0201361260951,178.74356079101562,30892700,0.0,0.0
2020-05-12 00:00:00-04:00,178.80097625310097,179.0306897835958,174.49367229167643,174.69467163085938,32038200,0.0,0.0
2020-05-13 00:00:00-04:00,174.73297499108446,176.16874304424806,168.98032164396082,172.05287170410156,44711500,0.0,0.0
2020-05-14 00:00:00-04:00,169.93751443835154,172.95263636326058,168.1571613205752,172.7994842529297,41873900,0.0,0.0
2020-05-15 00:00:00-04:00,171.3923954473315,179.0498241431516,169.4206098950196,175.31683349609375,46610400,0.0,0.0
2020-05-18 00:00:00-04:00,177.7959854102841,178.22671300567757,176.08264156002417,176.99195861816406,35264500,0.0,0.0
2020-05-19 00:00:00-04:00,177.10676792703353,178.60954544769828,175.6327192033904,175.7667236328125,26799100,0.0,0.0
2020-05-20 00:00:00-04:00,177.38886870679679,178.38711523926915,176.5538086361456,178.20474243164062,31261300,0.51,0.0
2020-05-21 00:00:00-04:00,177.9551494380042,179.17415595112675,175.9298771279143,176.0642547607422,29119500,0.0,0.0
2020-05-22 00:00:00-04:00,175.83392486587098,177.05293154116515,175.21001712283223,176.1410675048828,20826900,0.0,0.0
2020-05-26 00:00:00-04:00,178.85743991305102,179.0110185646772,173.8278635638584,174.27899169921875,36073600,0.0,0.0
2020-05-27 00:00:00-04:00,172.963988040229,174.68211801691652,169.50855638674753,174.50933837890625,39517100,0.0,0.0
2020-05-28 00:00:00-04:00,173.4822974624214,176.75535602471408,173.1367528620367,174.11578369140625,33810200,0.0,0.0
2020-05-29 00:00:00-04:00,175.39237153809773,176.870540186914,173.16554003905907,175.89149475097656,42130400,0.0,0.0
2020-06-01 00:00:00-04:00,175.21002492876235,175.65155988421583,174.17340566060682,175.48838806152344,22622400,0.0,0.0
2020-06-02 00:00:00-04:00,176.85139275747628,177.57127631008473,174.06784887915094,177.48489379882812,30794600,0.0,0.0
2020-06-03 00:00:00-04:00,177.39848418880933,178.47350544307963,176.2082716243914,177.9167938232422,27311000,0.0,0.0
2020-06-04 00:00:00-04:00,176.89935826789164,178.37751247051122,174.9796691160883,175.57476806640625,28761800,0.0,0.0
2020-06-05 00:00:00-04:00,175.28680217113944,180.19160827140416,174.70129642604095,179.68289184570312,39893600,0.0,0.0
2020-06-08 00:00:00-04:00,178.4734734319101,180.97866794881153,177.03370680486475,180.79629516601562,33211600,0.0,0.0
2020-06-09 00:00:00-04:00,180.4507439785065,183.04232088302777,179.74045386260417,182.178466796875,29783900,0.0,0.0
2020-06-10 00:00:00-04:00,183.45513147949853,190.5483835855329,183.3399401503444,188.9358367919922,43872300,0.0,0.0
2020-06-11 00:00:00-04:00,185.3748028618798,187.8991843445912,178.59830194259595,178.79026794433594,52854700,0.0,0.0
2020-06-12 00:00:00-04:00,182.88877062323658,184.02139478658034,177.7440033475555,180.2012176513672,43373600,0.0,0.0
2020-06-15 00:00:00-04:00,177.1681195252707,183.1575551525556,176.62100106852748,181.35304260253906,32770200,0.0,0.0
2020-06-16 00:00:00-04:00,185.14440201646784,187.72638602296334,183.7718314338394,185.79710388183594,42556700,0.0,0.0
2020-06-17 00:00:00-04:00,187.19850215749418,188.43670996599147,185.91231383303278,186.4402313232422,25687800,0.0,0.0
2020-06-18 00:00:00-04:00,186.2098147151553,188.59983255805116,186.2098147151553,188.43666076660156,23061600,0.0,0.0
2020-06-19 00:00:00-04:00,190.61554281919862,191.28743113543558,186.56499728208425,187.3136749267578,44441100,0.0,0.0
2020-06-22 00:00:00-04:00,187.9279663598332,192.69839515722148,187.3904557312936,192.5160369873047,32818900,0.0,0.0
2020-06-23 00:00:00-04:00,193.97498056414278,195.76029200350268,193.3414796494519,193.80221557617188,30917400,0.0,0.0
2020-06-24 00:00:00-04:00,193.5046700779073,195.08840775103926,188.66704527062345,189.89564514160156,36740600,0.0,0.0
2020-06-25 00:00:00-04:00,189.8572588057207,192.55441970306296,187.6208192009114,192.29525756835938,27803900,0.0,0.0
2020-06-26 00:00:00-04:00,191.70975479189462,191.863333440495,187.054517343966,188.4462890625,54675800,0.0,0.0
2020-06-29 00:00:00-04:00,187.91836756197677,190.55794011288884,185.77791828522643,190.4715576171875,26701600,0.0,0.0
2020-06-30 00:00:00-04:00,189.93400733541577,196.19218204024745,189.79962971036878,195.33792114257812,34310300,0.0,0.0
2020-07-01 00:00:00-04:00,194.98283880276514,198.06394652909339,193.66785633797363,196.48019409179688,32061200,0.0,0.0
2020-07-02 00:00:00-04:00,197.42082744501693,199.6668749075703,196.76814015656055,197.9775390625,29315800,0.0,0.0
2020-07-06 00:00:00-04:00,200.44432281925558,202.6519680337817,199.73403263748466,202.23922729492188,31897600,0.0,0.0
2020-07-07 00:00:00-04:00,201.99927400934564,206.04981900940203,199.63806471877396,199.8876190185547,33600700,0.0,0.0
2020-07-08 00:00:00-04:00,201.63454111797887,204.69643276987244,200.30995102141637,204.28370666503906,33600000,0.0,0.0
2020-07-09 00:00:00-04:00,207.64316463911499,207.69115979383565,202.97831973392456,205.71388244628906,33121700,0.0,0.0
2020-07-10 00:00:00-04:00,205.04198592289438,205.48352085550894,202.60398723586235,205.08998107910156,26177600,0.0,0.0
2020-07-13 00:00:00-04:00,205.86745720277855,207.13445905255088,198.20790171209103,198.75502014160156,38135600,0.0,0.0
2020-07-14 00:00:00-04:00,197.85274095335467,200.46351902624386,193.91737285414357,199.9835968017578,37591800,0.0,0.0
2020-07-15 00:00:00-04:00,201.14503357793527,202.84396263388592,196.79693867821612,199.68606567382812,32179400,0.0,0.0
2020-07-16 00:00:00-04:00,197.1520722349672,197.4400285401688,194.1861559773425,195.73150634765625,29940700,0.0,0.0
2020-07-17 00:00:00-04:00,196.25941038174207,196.80651414276153,193.30308749951638,194.73326110839844,31635300,0.0,0.0
2020-07-20 00:00:00-04:00,196.76813881286336,203.77500717297363,194.85804282692547,203.10311889648438,36884800,0.0,0.0
2020-07-21 00:00:00-04:00,205.08036282280696,205.34911808941715,199.67643403748642,200.36752319335938,37990400,0.0,0.0
2020-07-22 00:00:00-04:00,200.79943378907632,203.77495711321205,200.0219622139864,203.24703979492188,49605700,0.0,0.0
2020-07-23 00:00:00-04:00,198.8701920137259,202.4504080367256,194.03256734424946,194.4069061279297,67457000,0.0,0.0
2020-07-24 00:00:00-04:00,192.37203745566444,194.71406043410218,189.5788863799343,193.21670532226562,39827000,0.0,0.0
2020-07-27 00:00:00-04:00,193.37987205022162,195.77948329356477,192.7943663210033,195.664306640625,30160900,0.0,0.0
2020-07-28 00:00:00-04:00,195.43392500778242,196.48015192158581,193.6390206101506,193.90777587890625,23251400,0.0,0.0
